strategy_id,size_transform,earn_transform,momentum_power,top_n,cadence,return_mode,cagr,sharpe,max_drawdown,worst_12m,turnover,end_value
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=7|weekly|overnight,sqrt_cap_rank,sqrt,0.0,7,weekly,overnight,0.33149662948398295,1.9477000019705828,-0.18639867290134304,-0.16040598929087102,10.333832036108712,4843112.472347778
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=7|weekly|intraday,sqrt_cap_rank,sqrt,0.0,7,weekly,intraday,0.07044045275511612,0.444181579655308,-0.37542707344187454,-0.37542707344187454,10.333832036108712,549517.6943490846
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=7|monthly|close,sqrt_cap_rank,sqrt,0.0,7,monthly,close,0.4197188537248273,1.5137352730017466,-0.2976677650281705,-0.22529148121261156,5.130856966543386,9182763.221403863
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=7|monthly|overnight,sqrt_cap_rank,sqrt,0.0,7,monthly,overnight,0.3445355778815222,1.9160410043983105,-0.1926240906566914,-0.17773621369379966,5.130856966543386,5337394.0238218475
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=7|monthly|intraday,sqrt_cap_rank,sqrt,0.0,7,monthly,intraday,0.050259819445248155,0.34273957990463333,-0.4238283137951233,-0.41306653780999614,5.130856966543386,454520.69491023576
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=10|weekly|close,sqrt_cap_rank,sqrt,0.0,10,weekly,close,0.4352613266898977,1.6140147529777424,-0.28396483548582396,-0.23369094847610283,10.407690368751288,10235954.96534033
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=10|weekly|overnight,sqrt_cap_rank,sqrt,0.0,10,weekly,overnight,0.3271219395369609,1.9527120729118568,-0.18368319554278734,-0.15737886197830475,10.407690368751288,4686750.456162963
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=10|weekly|intraday,sqrt_cap_rank,sqrt,0.0,10,weekly,intraday,0.06944777777881717,0.4423710365021169,-0.3656586161459434,-0.3656586161459434,10.407690368751288,544456.97641759
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=10|monthly|close,sqrt_cap_rank,sqrt,0.0,10,monthly,close,0.4101868827008508,1.50893807972877,-0.29766776502817016,-0.20603155771671966,5.198152820850699,8586137.987264598
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=10|monthly|overnight,sqrt_cap_rank,sqrt,0.0,10,monthly,overnight,0.3343759869272478,1.8984330240006497,-0.19238629298113585,-0.17700480639295912,5.198152820850699,4948572.760794807
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=10|monthly|intraday,sqrt_cap_rank,sqrt,0.0,10,monthly,intraday,0.051213557363507745,0.34894650750140477,-0.4153084677274623,-0.40438755744781274,5.198152820850699,458653.52749498136
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=12|weekly|close,sqrt_cap_rank,sqrt,0.0,12,weekly,close,0.4408476590521002,1.6303240053098724,-0.2839648354858235,-0.23369094847610183,10.38269296379488,10640262.116866391
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=12|weekly|overnight,sqrt_cap_rank,sqrt,0.0,12,weekly,overnight,0.3323406082563931,1.9724565058277599,-0.18333034957150096,-0.15701464618334804,10.38269296379488,4873812.814705674
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=12|weekly|intraday,sqrt_cap_rank,sqrt,0.0,12,weekly,intraday,0.06940511697808716,0.44205298179125685,-0.3634393509096402,-0.36236206470521726,10.38269296379488,544240.4318874106
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=12|monthly|close,sqrt_cap_rank,sqrt,0.0,12,monthly,close,0.4151147836081315,1.5200961330506677,-0.2976677650281705,-0.2052880320455006,5.192809817434991,8890081.747312443
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=12|monthly|overnight,sqrt_cap_rank,sqrt,0.0,12,monthly,overnight,0.3406009970981769,1.921570601163787,-0.19238629298113652,-0.17700480639295924,5.192809817434991,5183666.038555814
size=sqrt_cap_rank|earn=sqrt|mom=0.0|top=12|monthly|intraday,sqrt_cap_rank,sqrt,0.0,12,monthly,intraday,0.04998284571304068,0.3427563257838882,-0.4104115941143094,-0.4014597219975705,5.192809817434991,453326.7791201275
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=5|weekly|close,sqrt_cap_rank,sqrt,0.5,5,weekly,close,0.47924340431906987,1.6062956268481972,-0.3015823529020727,-0.2598298335109199,10.986838035740185,13830912.166172475
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=5|weekly|overnight,sqrt_cap_rank,sqrt,0.5,5,weekly,overnight,0.37404609855864224,2.010069297090415,-0.1919127297578801,-0.16407648891956528,10.986838035740185,6627616.87938559
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=5|weekly|intraday,sqrt_cap_rank,sqrt,0.5,5,weekly,intraday,0.06406839099909889,0.3977088199493991,-0.37480398854419184,-0.37323961522629423,10.986838035740185,517754.6414102415
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=5|monthly|close,sqrt_cap_rank,sqrt,0.5,5,monthly,close,0.46644163528373705,1.540536054101586,-0.2856726125444944,-0.2240584909054597,5.419011000827747,12682564.853200162
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=5|monthly|overnight,sqrt_cap_rank,sqrt,0.5,5,monthly,overnight,0.3915677166307736,1.9974316520952067,-0.18541774348670592,-0.16421110608337808,5.419011000827747,7520296.236918166
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=5|monthly|intraday,sqrt_cap_rank,sqrt,0.5,5,monthly,intraday,0.04782203896295889,0.3221933858077254,-0.41702275278505907,-0.4094118350078949,5.419011000827747,444108.9002839773
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=7|weekly|close,sqrt_cap_rank,sqrt,0.5,7,weekly,close,0.4647469872745267,1.623498461381512,-0.3090469865447939,-0.24969148019764043,10.622924007802443,12537165.204392862
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=7|weekly|overnight,sqrt_cap_rank,sqrt,0.5,7,weekly,overnight,0.3644962343202671,2.0286122973169443,-0.18624946230679018,-0.15670795169620488,10.622924007802443,6182326.176118219
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=7|weekly|intraday,sqrt_cap_rank,sqrt,0.5,7,weekly,intraday,0.06141395067310684,0.3935677630957231,-0.3685150527860186,-0.3685150527860186,10.622924007802443,505017.7286664271
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=7|monthly|close,sqrt_cap_rank,sqrt,0.5,7,monthly,close,0.4529325100472965,1.5543201071000505,-0.29754694422048633,-0.21712354973510617,5.230650648113981,11564459.191802356
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=7|monthly|overnight,sqrt_cap_rank,sqrt,0.5,7,monthly,overnight,0.37896393808245876,2.005030375075369,-0.18298594888333275,-0.16571094904229788,5.230650648113981,6868001.016888763
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=7|monthly|intraday,sqrt_cap_rank,sqrt,0.5,7,monthly,intraday,0.04792794385585886,0.3267171416532623,-0.405789582739043,-0.4006870799912523,5.230650648113981,444556.72374936903
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=10|weekly|close,sqrt_cap_rank,sqrt,0.5,10,weekly,close,0.46642928505222847,1.650118220078712,-0.2995838988241054,-0.23924762950570955,10.367776821297737,12681499.74691531
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=10|weekly|overnight,sqrt_cap_rank,sqrt,0.5,10,weekly,overnight,0.35998732920162424,2.03415911351218,-0.17923195450722795,-0.15262128978172862,10.367776821297737,5981595.641320363
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=10|weekly|intraday,sqrt_cap_rank,sqrt,0.5,10,weekly,intraday,0.06625327755598676,0.41887170548608704,-0.3643469021515193,-0.3615479814174034,10.367776821297737,528454.5283141752
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=10|monthly|close,sqrt_cap_rank,sqrt,0.5,10,monthly,close,0.45410082032345334,1.5772486740393692,-0.297546944220486,-0.21331678472085802,5.1453867455987155,11657526.506817231
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=10|monthly|overnight,sqrt_cap_rank,sqrt,0.5,10,monthly,overnight,0.3740904409248782,2.0069276367976725,-0.18045151664309877,-0.16393078450192622,5.1453867455987155,6629750.070565695
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=10|monthly|intraday,sqrt_cap_rank,sqrt,0.5,10,monthly,intraday,0.052432366805328146,0.34870355264943426,-0.3975395075699747,-0.3923661611782544,5.1453867455987155,463984.194295442
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=12|weekly|close,sqrt_cap_rank,sqrt,0.5,12,weekly,close,0.4613978105679779,1.645534369215242,-0.2995838988241054,-0.23924762950570966,10.291299349865279,12254210.992431084
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=12|weekly|overnight,sqrt_cap_rank,sqrt,0.5,12,weekly,overnight,0.35690024305374446,2.0359210630878737,-0.1790926435652368,-0.15247746214736613,10.291299349865279,5847564.858291885
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=12|weekly|intraday,sqrt_cap_rank,sqrt,0.5,12,weekly,intraday,0.06507203048185217,0.4142526224375831,-0.36575178428191013,-0.3636148678307698,10.291299349865279,522645.2455412451
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=12|monthly|close,sqrt_cap_rank,sqrt,0.5,12,monthly,close,0.4509643106252401,1.5760429993116307,-0.2975469442204862,-0.20858109946555226,5.114910025331378,11409183.603310943
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=12|monthly|overnight,sqrt_cap_rank,sqrt,0.5,12,monthly,overnight,0.37108789049961555,2.0069284022770897,-0.18045151664309778,-0.163930784501925,5.114910025331378,6486692.544494379
size=sqrt_cap_rank|earn=sqrt|mom=0.5|top=12|monthly|intraday,sqrt_cap_rank,sqrt,0.5,12,monthly,intraday,0.05244628732484036,0.3493750637528674,-0.3997705868605952,-0.39372692565182044,5.114910025331378,464045.398625973
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=5|weekly|close,sqrt_cap_rank,sqrt,1.0,5,weekly,close,0.5071821165274852,1.6220389188494004,-0.3138176357191508,-0.2801829732038139,11.407648889016686,16668096.53409787
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=5|weekly|overnight,sqrt_cap_rank,sqrt,1.0,5,weekly,overnight,0.40643956773615697,2.0606169616558323,-0.196682569474108,-0.1633415925914714,11.407648889016686,8361304.0710612545
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=5|weekly|intraday,sqrt_cap_rank,sqrt,1.0,5,weekly,intraday,0.05867592102731667,0.36804626657988737,-0.37702509282386976,-0.3746429326176337,11.407648889016686,492175.7634489556
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=5|monthly|close,sqrt_cap_rank,sqrt,1.0,5,monthly,close,0.4945611172086801,1.5620539550431705,-0.2947610930043272,-0.23693458208857776,5.601143380832765,15327344.653992618
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=5|monthly|overnight,sqrt_cap_rank,sqrt,1.0,5,monthly,overnight,0.4042781537106537,1.9898045010438115,-0.18087076486212406,-0.15667821054101272,5.601143380832765,8234044.448362364
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=5|monthly|intraday,sqrt_cap_rank,sqrt,1.0,5,monthly,intraday,0.057874950706676254,0.3603489117284205,-0.4106767550886897,-0.40026875261545636,5.601143380832765,488474.9943615506
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=7|weekly|close,sqrt_cap_rank,sqrt,1.0,7,weekly,close,0.4886625232557713,1.6346644539704318,-0.3215957870457873,-0.24649679654182322,11.001940468776825,14734669.12603276
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=7|weekly|overnight,sqrt_cap_rank,sqrt,1.0,7,weekly,overnight,0.38962161555322306,2.065491301917785,-0.1797794771146699,-0.1510945703509765,11.001940468776825,7416072.930379381
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=7|weekly|intraday,sqrt_cap_rank,sqrt,1.0,7,weekly,intraday,0.058875355593405176,0.3757441264252512,-0.37786468572979104,-0.3743554650915619,11.001940468776825,493101.13601261965
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=7|monthly|close,sqrt_cap_rank,sqrt,1.0,7,monthly,close,0.48210422233984573,1.5799054736094333,-0.29807911695066813,-0.21746491173308324,5.365400939877737,14099981.573372424
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=7|monthly|overnight,sqrt_cap_rank,sqrt,1.0,7,monthly,overnight,0.4003027373016588,2.0292758013652445,-0.16833124415596146,-0.15008246456661745,5.365400939877737,8004521.745193154
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=7|monthly|intraday,sqrt_cap_rank,sqrt,1.0,7,monthly,intraday,0.052346176390464016,0.34178216125533256,-0.3992736080677647,-0.39267477223248204,5.365400939877737,463605.4026806221
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=10|weekly|close,sqrt_cap_rank,sqrt,1.0,10,weekly,close,0.4839998148483031,1.6549312217800236,-0.3094295735315793,-0.24057737656718103,10.66912137200428,14280852.97024104
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=10|weekly|overnight,sqrt_cap_rank,sqrt,1.0,10,weekly,overnight,0.3769575583575018,2.060429900315455,-0.1760926436758492,-0.14966124860522634,10.66912137200428,6768997.75947063
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=10|weekly|intraday,sqrt_cap_rank,sqrt,1.0,10,weekly,intraday,0.06528741023808649,0.40820370633169173,-0.3665904845957991,-0.36368983916740927,10.66912137200428,523700.163951073
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=10|monthly|close,sqrt_cap_rank,sqrt,1.0,10,monthly,close,0.4798383809795035,1.6020544747608045,-0.29807911695066835,-0.2186071563250137,5.249650998868167,13886488.107360387
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=10|monthly|overnight,sqrt_cap_rank,sqrt,1.0,10,monthly,overnight,0.3940171516272024,2.0387031269604505,-0.17281432773490002,-0.1553135575002934,5.249650998868167,7653347.9122517975
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=10|monthly|intraday,sqrt_cap_rank,sqrt,1.0,10,monthly,intraday,0.055502856777889464,0.3580007639159512,-0.39230919172925205,-0.3856338534450613,5.249650998868167,477661.4713735025
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=12|weekly|close,sqrt_cap_rank,sqrt,1.0,12,weekly,close,0.47789265983188467,1.6461565268880582,-0.30942957353157896,-0.24057737656717892,10.57776471688155,13705483.166589374
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=12|weekly|overnight,sqrt_cap_rank,sqrt,1.0,12,weekly,overnight,0.3742500001079454,2.0591014901370364,-0.1760373415062717,-0.14960417231203937,10.57776471688155,6637431.142573852
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=12|weekly|intraday,sqrt_cap_rank,sqrt,1.0,12,weekly,intraday,0.06315470259887723,0.39914005780399653,-0.3675352746007682,-0.3641400387569306,10.57776471688155,513338.20314777707
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=12|monthly|close,sqrt_cap_rank,sqrt,1.0,12,monthly,close,0.4752571480416996,1.5964487369322322,-0.2980791169506686,-0.2159342829246177,5.228270928891152,13463694.149074055
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=12|monthly|overnight,sqrt_cap_rank,sqrt,1.0,12,monthly,overnight,0.3914187846372881,2.0378969436663623,-0.17281432773490046,-0.1553135575002934,5.228270928891152,7512273.878743888
size=sqrt_cap_rank|earn=sqrt|mom=1.0|top=12|monthly|intraday,sqrt_cap_rank,sqrt,1.0,12,monthly,intraday,0.05417425343975357,0.35263929049447096,-0.39302924504348435,-0.3862934777400404,5.228270928891152,471699.40271076706
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=5|weekly|close,sqrt_cap_rank,sqrt,1.5,5,weekly,close,0.52448231884262,1.6372456158224251,-0.325769775849604,-0.24942471108465103,11.606877126921514,18677335.312515836
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=5|weekly|overnight,sqrt_cap_rank,sqrt,1.5,5,weekly,overnight,0.41492586076283366,2.0564164632075332,-0.18095221665707373,-0.1493838823089445,11.606877126921514,8878253.226938045
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=5|weekly|intraday,sqrt_cap_rank,sqrt,1.5,5,weekly,intraday,0.06418488668201094,0.38824395468803663,-0.39188007747290743,-0.3873461986610236,11.606877126921514,518320.1895125356
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=5|monthly|close,sqrt_cap_rank,sqrt,1.5,5,monthly,close,0.5109026268037913,1.5683349096544243,-0.2969204557174824,-0.22814529597897504,5.828221384093229,17082982.778008495
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=5|monthly|overnight,sqrt_cap_rank,sqrt,1.5,5,monthly,overnight,0.4214212535070285,2.0051047346695836,-0.17055682851243859,-0.14448164986809964,5.828221384093229,9293161.402222548
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=5|monthly|intraday,sqrt_cap_rank,sqrt,1.5,5,monthly,intraday,0.056203648888262236,0.3505139400515897,-0.41078167177152547,-0.4020323818474042,5.828221384093229,480833.4909494806
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=7|weekly|close,sqrt_cap_rank,sqrt,1.5,7,weekly,close,0.501974740268045,1.6267273049595936,-0.324480372867891,-0.2437752002650143,11.283215562620642,16102626.713856686
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=7|weekly|overnight,sqrt_cap_rank,sqrt,1.5,7,weekly,overnight,0.3995915206946068,2.0552716481350712,-0.17614542113396403,-0.14833419251852864,11.283215562620642,7964071.798461755
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=7|weekly|intraday,sqrt_cap_rank,sqrt,1.5,7,weekly,intraday,0.0601597762422057,0.376710926861913,-0.3696118028233799,-0.3665483521496109,11.283215562620642,499098.4234420255
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=7|monthly|close,sqrt_cap_rank,sqrt,1.5,7,monthly,close,0.5066808778724419,1.6064584278355412,-0.2982928855881608,-0.2270605705644767,5.533951579482588,16612900.365793228
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=7|monthly|overnight,sqrt_cap_rank,sqrt,1.5,7,monthly,overnight,0.4146612440763475,2.0415758910909565,-0.16420384080930972,-0.1440882028256809,5.533951579482588,8861709.297064664
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=7|monthly|intraday,sqrt_cap_rank,sqrt,1.5,7,monthly,intraday,0.05873123129569979,0.3653074177528564,-0.3898418997156451,-0.38078167557939124,5.533951579482588,492432.2453311846
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=10|weekly|close,sqrt_cap_rank,sqrt,1.5,10,weekly,close,0.49522896966053054,1.6440290784721612,-0.31651479801483395,-0.2393962096617016,11.006986323767544,15395782.523671934
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=10|weekly|overnight,sqrt_cap_rank,sqrt,1.5,10,weekly,overnight,0.39071981487590834,2.0676458762794305,-0.17338903861576338,-0.147275104238053,11.006986323767544,7474726.00245778
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=10|weekly|intraday,sqrt_cap_rank,sqrt,1.5,10,weekly,intraday,0.06238159389114273,0.38997401286737876,-0.36842529396332346,-0.3652234175932405,11.006986323767544,509627.7812483444
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=10|monthly|close,sqrt_cap_rank,sqrt,1.5,10,monthly,close,0.4945101724871912,1.600892626814588,-0.2982928855881608,-0.22455418843270092,5.413070339709063,15322135.370725397
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=10|monthly|overnight,sqrt_cap_rank,sqrt,1.5,10,monthly,overnight,0.406459396102111,2.0405771659508734,-0.16746126054250143,-0.14922938340955005,5.413070339709063,8362479.670263455
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=10|monthly|intraday,sqrt_cap_rank,sqrt,1.5,10,monthly,intraday,0.05626749851266455,0.35742827760056,-0.3867689323856892,-0.37860194657854884,5.413070339709063,481123.4356142676
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=12|weekly|close,sqrt_cap_rank,sqrt,1.5,12,weekly,close,0.4927554081972465,1.643578666139736,-0.31651479801483406,-0.23939620966170005,10.940726706163296,15143673.804291127
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=12|weekly|overnight,sqrt_cap_rank,sqrt,1.5,12,weekly,overnight,0.38898161257547414,2.070115503559823,-0.17336782788662308,-0.1472532234287729,10.940726706163296,7382082.68963761
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=12|weekly|intraday,sqrt_cap_rank,sqrt,1.5,12,weekly,intraday,0.062007256608682004,0.38874658859843697,-0.3689899958532088,-0.36515018837733215,10.940726706163296,507839.88960743695
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=12|monthly|close,sqrt_cap_rank,sqrt,1.5,12,monthly,close,0.4941158479725707,1.6040891263908754,-0.2982928855881609,-0.22553521887898342,5.397394689720639,15281868.104464378
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=12|monthly|overnight,sqrt_cap_rank,sqrt,1.5,12,monthly,overnight,0.4066054655329596,2.046818272567343,-0.16746126054250254,-0.14922938340955139,5.397394689720639,8371144.529502617
size=sqrt_cap_rank|earn=sqrt|mom=1.5|top=12|monthly|intraday,sqrt_cap_rank,sqrt,1.5,12,monthly,intraday,0.05585708925443811,0.35597609595815133,-0.38721436024830214,-0.37891233390792356,5.397394689720639,479262.48515713
size=sqrt_cap_rank|earn=linear|mom=0.0|top=5|weekly|close,sqrt_cap_rank,linear,0.0,5,weekly,close,0.48348469287594864,1.6644049867814699,-0.28963876374347286,-0.2558096539822433,9.97152462666804,14231496.267972711
size=sqrt_cap_rank|earn=linear|mom=0.0|top=5|weekly|overnight,sqrt_cap_rank,linear,0.0,5,weekly,overnight,0.37014234650307487,2.0460944760517394,-0.19258404107300875,-0.16654809424449524,9.97152462666804,6442220.357221678
size=sqrt_cap_rank|earn=linear|mom=0.0|top=5|weekly|intraday,sqrt_cap_rank,linear,0.0,5,weekly,intraday,0.07081571819525223,0.4343280716624364,-0.37160969275277556,-0.37153412987436285,9.97152462666804,551441.8172140387
size=sqrt_cap_rank|earn=linear|mom=0.0|top=5|monthly|close,sqrt_cap_rank,linear,0.0,5,monthly,close,0.45986913516680206,1.5678274047493466,-0.30206073471063133,-0.22773134235417947,5.1444355009759475,12126981.72543555
size=sqrt_cap_rank|earn=linear|mom=0.0|top=5|monthly|overnight,sqrt_cap_rank,linear,0.0,5,monthly,overnight,0.3780190444858391,1.9889570364013003,-0.20072315925010853,-0.18588462352863544,5.1444355009759475,6821214.828464582
size=sqrt_cap_rank|earn=linear|mom=0.0|top=5|monthly|intraday,sqrt_cap_rank,linear,0.0,5,monthly,intraday,0.05360341095634813,0.35206700542781727,-0.4179227203692799,-0.40491329021326716,5.1444355009759475,469158.3926836435
size=sqrt_cap_rank|earn=linear|mom=0.0|top=7|weekly|close,sqrt_cap_rank,linear,0.0,7,weekly,close,0.4722308369686068,1.6772863808331013,-0.3011274018002108,-0.23639726683108298,10.017673861396506,13190790.876254074
size=sqrt_cap_rank|earn=linear|mom=0.0|top=7|weekly|overnight,sqrt_cap_rank,linear,0.0,7,weekly,overnight,0.35104065439671084,2.0068598516654568,-0.18585095878177837,-0.16124754615528525,10.017673861396506,5600570.000847376
size=sqrt_cap_rank|earn=linear|mom=0.0|top=7|weekly|intraday,sqrt_cap_rank,linear,0.0,7,weekly,intraday,0.07813562907125426,0.47536371297807717,-0.3672631768750382,-0.3672631768750382,10.017673861396506,590206.6805038645
size=sqrt_cap_rank|earn=linear|mom=0.0|top=7|monthly|close,sqrt_cap_rank,linear,0.0,7,monthly,close,0.45278779955264414,1.5848327447298989,-0.3039861548809514,-0.2206661242387138,5.058918204504033,11552978.241883924
size=sqrt_cap_rank|earn=linear|mom=0.0|top=7|monthly|overnight,sqrt_cap_rank,linear,0.0,7,monthly,overnight,0.3650068055651614,1.9813535418457637,-0.1945019552124131,-0.17858775257504678,5.058918204504033,6205433.891190466
size=sqrt_cap_rank|earn=linear|mom=0.0|top=7|monthly|intraday,sqrt_cap_rank,linear,0.0,7,monthly,intraday,0.058868814539281944,0.3794039572789648,-0.40528181488904,-0.3943226917900504,5.058918204504033,493070.76083559426
size=sqrt_cap_rank|earn=linear|mom=0.0|top=10|weekly|close,sqrt_cap_rank,linear,0.0,10,weekly,close,0.4545846057827374,1.6475748412824642,-0.2834343983409934,-0.22525010256415678,10.21618584568245,11696261.630381394
size=sqrt_cap_rank|earn=linear|mom=0.0|top=10|weekly|overnight,sqrt_cap_rank,linear,0.0,10,weekly,overnight,0.34796310088626803,2.0192571542348237,-0.1817818630180963,-0.15744652176130913,10.21618584568245,5474640.485531139
size=sqrt_cap_rank|earn=linear|mom=0.0|top=10|weekly|intraday,sqrt_cap_rank,linear,0.0,10,weekly,intraday,0.06732664765882812,0.4282098707756661,-0.3621482754141744,-0.3621482754141744,10.21618584568245,533783.5906601241
size=sqrt_cap_rank|earn=linear|mom=0.0|top=10|monthly|close,sqrt_cap_rank,linear,0.0,10,monthly,close,0.42924082585745427,1.5414751895469665,-0.3039861548809518,-0.21206856579124167,5.135366246971404,9815747.541873384
size=sqrt_cap_rank|earn=linear|mom=0.0|top=10|monthly|overnight,sqrt_cap_rank,linear,0.0,10,monthly,overnight,0.35695782257482933,1.9705266255344795,-0.1923571532879187,-0.17716363485516684,5.135366246971404,5850039.8274986865
size=sqrt_cap_rank|earn=linear|mom=0.0|top=10|monthly|intraday,sqrt_cap_rank,linear,0.0,10,monthly,intraday,0.04780202911635367,0.3307790399626303,-0.4117571252605302,-0.4016054598004797,5.135366246971404,444024.3333763895
size=sqrt_cap_rank|earn=linear|mom=0.0|top=12|weekly|close,sqrt_cap_rank,linear,0.0,12,weekly,close,0.4582908868419373,1.6593102332774778,-0.2834343983409935,-0.22525010256415523,10.195837495370393,11996874.700010858
size=sqrt_cap_rank|earn=linear|mom=0.0|top=12|weekly|overnight,sqrt_cap_rank,linear,0.0,12,weekly,overnight,0.34880777192649903,2.0230535249743493,-0.18138635787388024,-0.15703925355267434,10.195837495370393,5508947.1365228705
size=sqrt_cap_rank|earn=linear|mom=0.0|top=12|weekly|intraday,sqrt_cap_rank,linear,0.0,12,weekly,intraday,0.06933016480936804,0.4379135943860054,-0.3605554039607569,-0.35935307609024014,10.195837495370393,543860.1653162944
size=sqrt_cap_rank|earn=linear|mom=0.0|top=12|monthly|close,sqrt_cap_rank,linear,0.0,12,monthly,close,0.4304082063225061,1.5448361324493485,-0.3039861548809516,-0.2109418728117285,5.150181078790118,9895991.84467373
size=sqrt_cap_rank|earn=linear|mom=0.0|top=12|monthly|overnight,sqrt_cap_rank,linear,0.0,12,monthly,overnight,0.3546915992066273,1.9619184305846944,-0.19235715328791803,-0.17716363485516617,5.150181078790118,5753337.797027269
size=sqrt_cap_rank|earn=linear|mom=0.0|top=12|monthly|intraday,sqrt_cap_rank,linear,0.0,12,monthly,intraday,0.05028327828415513,0.3422568529546826,-0.4076086536031973,-0.3998634181045202,5.150181078790118,454621.94580970454
size=sqrt_cap_rank|earn=linear|mom=0.5|top=5|weekly|close,sqrt_cap_rank,linear,0.5,5,weekly,close,0.4969116144655228,1.6461149993601147,-0.3051002487776181,-0.25404163296819327,10.427719901126428,15569431.401005493
