Date,Open,Close
2015-04-08,115.9800033569336,115.47000122070312
2015-04-09,114.80000305175781,114.66999816894531
2015-04-10,116.0,115.97000122070312
2015-04-13,115.3499984741211,115.13999938964844
2015-04-14,114.69000244140625,114.44000244140625
2015-04-15,114.80000305175781,115.43000030517578
2015-04-16,115.55000305175781,115.02999877929688
2015-04-17,115.37999725341797,115.5999984741211
2015-04-20,114.81999969482422,114.72000122070312
2015-04-21,114.72000122070312,115.37999725341797
2015-04-22,114.83000183105469,113.83000183105469
2015-04-23,113.9000015258789,114.66000366210938
2015-04-24,113.95999908447266,113.05000305175781
2015-04-27,113.87000274658203,115.33000183105469
2015-04-28,115.36000061035156,116.33000183105469
2015-04-29,116.05999755859375,115.51000213623047
2015-04-30,113.87999725341797,113.47000122070312
2015-05-01,112.41999816894531,113.08000183105469
2015-05-04,114.18000030517578,114.0999984741211
2015-05-05,114.88999938964844,114.41999816894531
2015-05-06,114.58999633789062,114.36000061035156
2015-05-07,113.83999633789062,113.41999816894531
2015-05-08,114.33999633789062,113.97000122070312
2015-05-11,114.08999633789062,113.52999877929688
2015-05-12,114.0999984741211,114.5
2015-05-13,115.73999786376953,116.55000305175781
2015-05-14,117.27999877929688,117.18000030517578
2015-05-15,116.80000305175781,117.52999877929688
2015-05-18,117.77999877929688,117.5199966430664
2015-05-19,116.55000305175781,115.88999938964844
2015-05-20,116.02999877929688,116.08000183105469
2015-05-21,115.52999877929688,115.69000244140625
2015-05-22,115.51000213623047,115.5999984741211
2015-05-26,113.83999633789062,113.91000366210938
2015-05-27,113.77999877929688,113.88999938964844
2015-05-28,113.8499984741211,114.0199966430664
2015-05-29,114.13999938964844,114.0999984741211
2015-06-01,115.0199966430664,114.0
2015-06-02,114.36000061035156,114.45999908447266
2015-06-03,114.12999725341797,113.63999938964844
2015-06-04,112.9800033569336,112.83999633789062
2015-06-05,111.5999984741211,112.23999786376953
2015-06-08,112.38999938964844,112.56999969482422
2015-06-09,113.1500015258789,112.81999969482422
2015-06-10,114.13999938964844,113.77999877929688
2015-06-11,113.2699966430664,113.26000213623047
2015-06-12,113.05999755859375,113.2300033569336
2015-06-15,113.27999877929688,113.7300033569336
2015-06-16,113.08000183105469,113.31999969482422
2015-06-17,113.06999969482422,113.8499984741211
2015-06-18,115.19000244140625,115.31999969482422
2015-06-19,115.33999633789062,115.12000274658203
2015-06-22,113.79000091552734,113.63999938964844
2015-06-23,112.95999908447266,112.88999938964844
2015-06-24,112.4800033569336,112.58999633789062
2015-06-25,112.43000030517578,112.44000244140625
2015-06-26,112.19999694824219,112.55999755859375
2015-06-29,112.80999755859375,113.06999969482422
2015-06-30,112.23999786376953,112.37000274658203
2015-07-01,112.12000274658203,111.9800033569336
2015-07-02,111.66000366210938,111.76000213623047
2015-07-06,111.70999908447266,112.05999755859375
2015-07-07,111.08000183105469,110.76000213623047
2015-07-08,111.37999725341797,111.08999633789062
2015-07-09,111.80000305175781,111.36000061035156
2015-07-10,111.18000030517578,111.48999786376953
2015-07-13,110.43000030517578,110.98999786376953
2015-07-14,111.0,110.73999786376953
2015-07-15,110.0,110.16000366210938
2015-07-16,109.66999816894531,109.76000213623047
2015-07-17,109.11000061035156,108.6500015258789
2015-07-20,106.5999984741211,105.69999694824219
2015-07-21,105.80999755859375,105.37000274658203
2015-07-22,104.38999938964844,104.80000305175781
2015-07-23,104.9800033569336,104.33000183105469
2015-07-24,103.61000061035156,105.3499984741211
2015-07-27,104.94000244140625,104.86000061035156
2015-07-28,105.08999633789062,105.0199966430664
2015-07-29,104.93000030517578,105.16999816894531
2015-07-30,104.02999877929688,104.2699966430664
2015-07-31,105.41000366210938,104.93000030517578
2015-08-03,104.58999633789062,104.0999984741211
2015-08-04,104.55999755859375,104.30999755859375
2015-08-05,104.41999816894531,103.93000030517578
2015-08-06,104.1500015258789,104.38999938964844
2015-08-07,104.55999755859375,104.6500015258789
2015-08-10,105.02999877929688,105.72000122070312
2015-08-11,106.48999786376953,106.26000213623047
2015-08-12,106.98999786376953,107.75
2015-08-13,106.94999694824219,106.86000061035156
2015-08-14,107.06999969482422,106.8499984741211
2015-08-17,107.37000274658203,107.12999725341797
2015-08-18,106.66999816894531,107.11000061035156
2015-08-19,107.62999725341797,108.55000305175781
2015-08-20,109.80999755859375,110.44000244140625
2015-08-21,110.93000030517578,111.12999725341797
2015-08-24,111.54000091552734,110.52999877929688
2015-08-25,110.01000213623047,109.16000366210938
2015-08-26,107.72000122070312,107.66999816894531
2015-08-27,107.33000183105469,107.7300033569336
2015-08-28,108.16999816894531,108.69999694824219
2015-08-31,108.19000244140625,108.81999969482422
2015-09-01,109.62999725341797,109.19999694824219
2015-09-02,109.01000213623047,108.62000274658203
2015-09-03,107.7699966430664,107.83999633789062
2015-09-04,107.13999938964844,107.48999786376953
2015-09-08,107.5999984741211,107.5199966430664
2015-09-09,106.63999938964844,106.12999725341797
2015-09-10,106.61000061035156,106.37999725341797
2015-09-11,105.6500015258789,106.16000366210938
2015-09-14,105.86000061035156,106.22000122070312
2015-09-15,105.83000183105469,105.9000015258789
2015-09-16,106.5999984741211,107.30999755859375
2015-09-17,107.06999969482422,108.41000366210938
2015-09-18,109.0999984741211,109.20999908447266
2015-09-21,108.48999786376953,108.52999877929688
2015-09-22,107.58000183105469,107.79000091552734
2015-09-23,108.54000091552734,108.22000122070312
2015-09-24,109.66999816894531,110.48999786376953
2015-09-25,109.87000274658203,109.80999755859375
2015-09-28,108.37000274658203,108.41999816894531
2015-09-29,108.23999786376953,107.9800033569336
2015-09-30,106.77999877929688,106.86000061035156
2015-10-01,106.9800033569336,106.7300033569336
2015-10-02,108.54000091552734,108.98999786376953
2015-10-05,109.13999938964844,108.7699966430664
2015-10-06,109.80000305175781,109.86000061035156
2015-10-07,109.75,109.69999694824219
2015-10-08,109.16000366210938,109.13999938964844
2015-10-09,110.54000091552734,110.87000274658203
2015-10-12,111.66999816894531,111.30999755859375
2015-10-13,111.36000061035156,111.86000061035156
2015-10-14,112.62999725341797,113.80999755859375
2015-10-15,113.19999694824219,113.29000091552734
2015-10-16,113.23999786376953,112.48999786376953
2015-10-19,112.63999938964844,112.0199966430664
2015-10-20,112.37999725341797,112.7300033569336
2015-10-21,112.37000274658203,111.7300033569336
2015-10-22,111.5199966430664,111.69000244140625
2015-10-23,111.80999755859375,111.5
2015-10-26,111.7300033569336,111.43000030517578
2015-10-27,111.30999755859375,111.68000030517578
2015-10-28,112.68000030517578,110.77999877929688
2015-10-29,110.2300033569336,109.72000122070312
2015-10-30,109.5,109.30000305175781
2015-11-02,108.63999938964844,108.58999633789062
2015-11-03,107.79000091552734,106.9800033569336
2015-11-04,107.0199966430664,105.97000122070312
2015-11-05,106.01000213623047,105.63999938964844
2015-11-06,104.16999816894531,104.0999984741211
2015-11-09,104.29000091552734,104.4000015258789
2015-11-10,104.08999633789062,104.18000030517578
2015-11-11,104.08999633789062,103.83000183105469
2015-11-12,103.08999633789062,103.8499984741211
2015-11-13,103.54000091552734,103.55999755859375
2015-11-16,103.9800033569336,103.70999908447266
2015-11-17,103.37999725341797,102.33999633789062
2015-11-18,102.38999938964844,102.43000030517578
2015-11-19,103.06999969482422,103.55999755859375
2015-11-20,103.58000183105469,103.08999633789062
2015-11-23,102.4800033569336,102.26000213623047
2015-11-24,103.12000274658203,102.94000244140625
2015-11-25,102.47000122070312,102.45999908447266
2015-11-27,101.01000213623047,101.25
2015-11-30,101.52999877929688,101.91999816894531
2015-12-01,102.30000305175781,102.27999877929688
2015-12-02,101.3499984741211,100.69000244140625
2015-12-03,101.2300033569336,101.76000213623047
2015-12-04,102.73999786376953,104.0199966430664
2015-12-07,103.31999969482422,102.66999816894531
2015-12-08,103.12999725341797,102.83999633789062
2015-12-09,103.62999725341797,102.63999938964844
2015-12-10,102.51000213623047,102.55000305175781
2015-12-11,101.91000366210938,103.11000061035156
2015-12-14,102.58000183105469,101.79000091552734
2015-12-15,101.70999908447266,101.5199966430664
2015-12-16,102.58999633789062,102.75
2015-12-17,100.91999816894531,100.5
2015-12-18,101.3499984741211,102.04000091552734
2015-12-21,102.94999694824219,103.1500015258789
2015-12-22,103.08999633789062,102.61000061035156
2015-12-23,102.4000015258789,102.30999755859375
2015-12-24,102.81999969482422,103.05000305175781
2015-12-28,102.4800033569336,102.2699966430664
2015-12-29,102.5199966430664,102.19999694824219
2015-12-30,101.47000122070312,101.41999816894531
2015-12-31,101.4800033569336,101.45999908447266
2016-01-04,103.12999725341797,102.88999938964844
2016-01-05,103.12999725341797,103.18000030517578
2016-01-06,104.37000274658203,104.66999816894531
2016-01-07,105.83000183105469,106.1500015258789
2016-01-08,105.4800033569336,105.68000030517578
2016-01-11,105.47000122070312,104.73999786376953
2016-01-12,104.08999633789062,104.20999908447266
2016-01-13,103.88999938964844,104.72000122070312
2016-01-14,103.75,103.0199966430664
2016-01-15,104.91999816894531,104.08000183105469
2016-01-19,104.05999755859375,103.9800033569336
2016-01-20,105.16999816894531,105.37000274658203
2016-01-21,104.98999786376953,105.48999786376953
2016-01-22,104.93000030517578,105.0
2016-01-25,105.76000213623047,106.08000183105469
2016-01-26,106.31999969482422,107.29000091552734
2016-01-27,106.86000061035156,107.69000244140625
2016-01-28,106.55000305175781,106.54000091552734
2016-01-29,106.61000061035156,106.94999694824219
2016-02-01,107.54000091552734,108.05000305175781
2016-02-02,107.91999816894531,108.08999633789062
2016-02-03,107.91000366210938,109.25
2016-02-04,110.44999694824219,110.56999969482422
2016-02-05,109.79000091552734,112.31999969482422
2016-02-08,113.66999816894531,113.83000183105469
2016-02-09,114.43000030517578,113.58000183105469
2016-02-10,113.91999816894531,114.45999908447266
2016-02-11,118.58999633789062,119.05999755859375
2016-02-12,118.12000274658203,118.36000061035156
2016-02-16,116.0,114.7699966430664
2016-02-17,115.47000122070312,115.4800033569336
2016-02-18,115.30000305175781,118.29000091552734
2016-02-19,117.26000213623047,117.58000183105469
2016-02-22,115.44000244140625,115.48999786376953
2016-02-23,116.68000030517578,117.22000122070312
2016-02-24,119.0,117.61000061035156
2016-02-25,117.62000274658203,117.91999816894531
2016-02-26,117.43000030517578,117.11000061035156
2016-02-29,117.58999633789062,118.63999938964844
2016-03-01,118.73999786376953,117.7699966430664
2016-03-02,118.33999633789062,118.68000030517578
2016-03-03,118.86000061035156,120.7300033569336
2016-03-04,121.12999725341797,120.54000091552734
2016-03-07,121.18000030517578,121.13999938964844
2016-03-08,121.79000091552734,120.58000183105469
2016-03-09,119.19999694824219,119.58000183105469
2016-03-10,120.5,121.5
2016-03-11,121.19000244140625,119.41000366210938
2016-03-14,120.2699966430664,117.87000274658203
2016-03-15,117.77999877929688,117.95999908447266
2016-03-16,117.41999816894531,120.58999633789062
2016-03-17,121.16000366210938,120.12999725341797
2016-03-18,119.58999633789062,119.80000305175781
2016-03-21,119.0,118.95999908447266
2016-03-22,119.7300033569336,119.30999755859375
2016-03-23,116.73999786376953,116.61000061035156
2016-03-24,116.7699966430664,116.33000183105469
2016-03-28,116.7300033569336,116.5999984741211
2016-03-29,117.36000061035156,118.76000213623047
2016-03-30,117.87999725341797,117.0999984741211
2016-03-31,118.16000366210938,117.63999938964844
2016-04-01,116.08000183105469,116.93000030517578
2016-04-04,116.66999816894531,116.1500015258789
2016-04-05,117.76000213623047,117.66000366210938
2016-04-06,116.69999694824219,116.94000244140625
2016-04-07,118.6500015258789,118.61000061035156
2016-04-08,118.06999969482422,118.43000030517578
2016-04-11,119.47000122070312,120.02999877929688
2016-04-12,120.2300033569336,120.05000305175781
2016-04-13,119.37000274658203,118.7699966430664
2016-04-14,118.08999633789062,117.11000061035156
2016-04-15,117.33000183105469,117.91999816894531
2016-04-18,118.52999877929688,117.73999786376953
2016-04-19,119.87000274658203,119.58000183105469
2016-04-20,119.66999816894531,118.97000122070312
2016-04-21,120.41999816894531,119.41999816894531
2016-04-22,118.70999908447266,117.88999938964844
2016-04-25,118.13999938964844,118.2300033569336
2016-04-26,118.79000091552734,118.69999694824219
2016-04-27,118.97000122070312,119.04000091552734
2016-04-28,119.91999816894531,121.29000091552734
2016-04-29,122.43000030517578,123.6500015258789
2016-05-02,123.77999877929688,123.23999786376953
2016-05-03,123.7300033569336,122.95999908447266
2016-05-04,122.8499984741211,122.20999908447266
2016-05-05,122.62999725341797,122.06999969482422
2016-05-06,122.83000183105469,123.18000030517578
2016-05-09,121.19999694824219,120.6500015258789
2016-05-10,120.73999786376953,120.9800033569336
2016-05-11,121.8499984741211,122.12000274658203
2016-05-12,122.0199966430664,121.16000366210938
2016-05-13,121.08999633789062,121.70999908447266
2016-05-16,122.93000030517578,121.80000305175781
2016-05-17,121.58000183105469,122.22000122070312
2016-05-18,121.22000122070312,120.0999984741211
2016-05-19,119.0,119.87000274658203
2016-05-20,120.19000244140625,119.70999908447266
2016-05-23,118.86000061035156,119.37000274658203
2016-05-24,118.16999816894531,117.30000305175781
2016-05-25,116.58999633789062,116.9800033569336
2016-05-26,117.56999969482422,116.58000183105469
2016-05-27,116.2699966430664,115.62000274658203
2016-05-31,115.76000213623047,116.05999755859375
2016-06-01,115.97000122070312,115.94000244140625
2016-06-02,115.77999877929688,115.66999816894531
2016-06-03,118.25,118.87999725341797
2016-06-06,118.88999938964844,118.91999816894531
2016-06-07,118.5,118.81999969482422
2016-06-08,120.30000305175781,120.58000183105469
2016-06-09,120.61000061035156,121.25
2016-06-10,121.55000305175781,121.73999786376953
2016-06-13,122.80000305175781,122.63999938964844
2016-06-14,123.0,122.7699966430664
2016-06-15,122.5199966430664,123.68000030517578
2016-06-16,125.16999816894531,122.37999725341797
2016-06-17,123.26000213623047,123.94999694824219
2016-06-20,122.26000213623047,123.20999908447266
2016-06-21,121.6500015258789,120.83999633789062
2016-06-22,120.83000183105469,120.9000015258789
2016-06-23,120.48999786376953,120.11000061035156
2016-06-24,126.62000274658203,126.0
2016-06-27,126.44000244140625,126.68000030517578
2016-06-28,125.55999755859375,125.31999969482422
2016-06-29,125.91000366210938,125.83999633789062
2016-06-30,125.94999694824219,126.47000122070312
2016-07-01,127.66000366210938,128.41000366210938
2016-07-05,128.8000030517578,129.47000122070312
2016-07-06,130.5,130.22999572753906
2016-07-07,129.82000732421875,129.74000549316406
2016-07-08,129.85000610351562,130.52000427246094
2016-07-11,129.49000549316406,129.2899932861328
2016-07-12,128.52000427246094,127.1500015258789
2016-07-13,128.0,128.32000732421875
2016-07-14,126.30999755859375,127.33000183105469
2016-07-15,126.37999725341797,126.83999633789062
2016-07-18,127.0199966430664,127.04000091552734
2016-07-19,126.94999694824219,127.20999908447266
2016-07-20,125.5,125.38999938964844
2016-07-21,125.66000366210938,127.30000305175781
2016-07-22,126.43000030517578,126.3499984741211
2016-07-25,125.52999877929688,125.47000122070312
2016-07-26,126.08999633789062,126.0
2016-07-27,126.79000091552734,128.02999877929688
2016-07-28,128.08999633789062,127.66000366210938
2016-07-29,128.4199981689453,128.97999572753906
2016-08-01,128.57000732421875,129.22000122070312
2016-08-02,130.0399932861328,130.27000427246094
2016-08-03,129.9499969482422,129.64999389648438
2016-08-04,130.00999450683594,129.8699951171875
2016-08-05,128.4600067138672,127.55000305175781
2016-08-08,127.29000091552734,127.44000244140625
2016-08-09,127.94000244140625,127.95999908447266
2016-08-10,129.1199951171875,128.55999755859375
2016-08-11,128.61000061035156,127.66999816894531
2016-08-12,127.66999816894531,127.4000015258789
2016-08-15,127.62000274658203,127.83999633789062
2016-08-16,128.1199951171875,128.47000122070312
2016-08-17,128.1699981689453,128.5
2016-08-18,128.88999938964844,129.11000061035156
2016-08-19,128.0800018310547,127.97000122070312
2016-08-22,127.62999725341797,127.77999877929688
2016-08-23,128.13999938964844,127.76000213623047
2016-08-24,126.91999816894531,126.33999633789062
2016-08-25,125.9800033569336,126.2300033569336
2016-08-26,126.87999725341797,126.05000305175781
2016-08-29,126.0,126.30000305175781
2016-08-30,125.7300033569336,125.02999877929688
2016-08-31,124.7300033569336,124.77999877929688
2016-09-01,124.66999816894531,125.29000091552734
2016-09-02,126.29000091552734,126.56999969482422
2016-09-06,127.4000015258789,128.7100067138672
2016-09-07,128.7899932861328,128.27000427246094
2016-09-08,128.16000366210938,127.58999633789062
2016-09-09,127.23999786376953,126.75
2016-09-12,126.30999755859375,126.58999633789062
2016-09-13,126.47000122070312,125.75
2016-09-14,126.0999984741211,126.18000030517578
2016-09-15,125.7300033569336,125.37000274658203
2016-09-16,124.80999755859375,125.05999755859375
2016-09-19,125.61000061035156,125.31999969482422
2016-09-20,125.30999755859375,125.44000244140625
2016-09-21,126.33000183105469,127.2699966430664
2016-09-22,127.56999969482422,127.56999969482422
2016-09-23,127.5999984741211,127.6500015258789
2016-09-26,127.95999908447266,127.55000305175781
2016-09-27,126.86000061035156,126.62000274658203
2016-09-28,126.25,126.22000122070312
2016-09-29,125.83999633789062,126.06999969482422
2016-09-30,126.5199966430664,125.63999938964844
2016-10-03,125.31999969482422,125.31999969482422
2016-10-04,123.16000366210938,120.97000122070312
2016-10-05,121.33000183105469,120.77999877929688
2016-10-06,119.69000244140625,119.66000366210938
2016-10-07,120.48999786376953,119.73999786376953
2016-10-10,119.73999786376953,120.16000366210938
2016-10-11,119.91999816894531,119.55000305175781
2016-10-12,119.72000122070312,119.73999786376953
2016-10-13,120.0,120.02999877929688
2016-10-14,119.37000274658203,119.36000061035156
2016-10-17,119.69999694824219,119.68000030517578
2016-10-18,120.08000183105469,120.41999816894531
2016-10-19,121.12999725341797,121.11000061035156
2016-10-20,121.38999938964844,120.73999786376953
2016-10-21,120.9000015258789,120.83000183105469
2016-10-24,121.27999877929688,120.55999755859375
2016-10-25,120.88999938964844,121.47000122070312
2016-10-26,121.37000274658203,120.79000091552734
2016-10-27,121.11000061035156,121.01000213623047
2016-10-28,121.19999694824219,121.58000183105469
2016-10-31,121.51000213623047,121.94000244140625
2016-11-01,122.80000305175781,122.7300033569336
2016-11-02,123.76000213623047,123.63999938964844
2016-11-03,123.36000061035156,124.30000305175781
2016-11-04,124.4000015258789,124.38999938964844
2016-11-07,122.66000366210938,122.1500015258789
2016-11-08,122.12000274658203,121.63999938964844
2016-11-09,124.30000305175781,121.55999755859375
2016-11-10,121.5199966430664,119.75
2016-11-11,119.6500015258789,117.0999984741211
2016-11-14,116.12000274658203,116.11000061035156
2016-11-15,116.45999908447266,117.12000274658203
2016-11-16,117.2699966430664,116.7699966430664
2016-11-17,116.91000366210938,116.16999816894531
2016-11-18,115.5199966430664,115.1500015258789
2016-11-21,115.72000122070312,115.58000183105469
2016-11-22,115.72000122070312,115.54000091552734
2016-11-23,113.87000274658203,113.25
2016-11-25,113.41999816894531,112.61000061035156
2016-11-28,113.2300033569336,113.80000305175781
2016-11-29,112.76000213623047,113.2699966430664
2016-11-30,112.69000244140625,111.75
2016-12-01,111.11000061035156,111.54000091552734
2016-12-02,111.88999938964844,112.13999938964844
2016-12-05,111.1500015258789,111.54000091552734
2016-12-06,111.69000244140625,111.43000030517578
2016-12-07,112.12999725341797,111.83000183105469
2016-12-08,111.72000122070312,111.56999969482422
2016-12-09,111.18000030517578,110.4000015258789
2016-12-12,110.58999633789062,110.81999969482422
2016-12-13,110.56999969482422,110.44999694824219
2016-12-14,110.94999694824219,108.83000183105469
2016-12-15,107.8499984741211,107.33999633789062
2016-12-16,107.94999694824219,108.05000305175781
2016-12-19,108.5999984741211,108.58999633789062
2016-12-20,107.47000122070312,107.79000091552734
2016-12-21,108.25,107.8499984741211
2016-12-22,107.68000030517578,107.58999633789062
2016-12-23,107.83999633789062,107.93000030517578
2016-12-27,108.61000061035156,108.55999755859375
2016-12-28,108.4000015258789,108.86000061035156
2016-12-29,109.2300033569336,110.29000091552734
2016-12-30,110.37999725341797,109.61000061035156
2017-01-03,109.62000274658203,110.47000122070312
2017-01-04,111.05999755859375,110.86000061035156
2017-01-05,112.16000366210938,112.58000183105469
2017-01-06,111.80999755859375,111.75
2017-01-09,112.38999938964844,112.66999816894531
2017-01-10,112.94000244140625,113.1500015258789
2017-01-11,112.87000274658203,113.5
2017-01-12,114.5199966430664,113.91000366210938
2017-01-13,113.6500015258789,114.20999908447266
2017-01-17,115.88999938964844,115.8499984741211
2017-01-18,115.73999786376953,114.87000274658203
2017-01-19,114.31999969482422,114.7699966430664
2017-01-20,114.6500015258789,115.05000305175781
2017-01-23,115.51000213623047,115.79000091552734
2017-01-24,115.69000244140625,115.2699966430664
2017-01-25,114.13999938964844,114.31999969482422
2017-01-26,113.23999786376953,113.26000213623047
2017-01-27,112.93000030517578,113.48999786376953
2017-01-30,113.61000061035156,113.97000122070312
2017-01-31,115.2699966430664,115.55000305175781
2017-02-01,114.66000366210938,115.19999694824219
2017-02-02,116.26000213623047,115.83999633789062
2017-02-03,115.7300033569336,116.12999725341797
2017-02-06,117.06999969482422,117.69999694824219
2017-02-07,117.30999755859375,117.45999908447266
2017-02-08,118.08999633789062,118.19000244140625
2017-02-09,118.19000244140625,117.29000091552734
2017-02-10,116.68000030517578,117.5999984741211
2017-02-13,116.7300033569336,116.80000305175781
2017-02-14,117.51000213623047,116.93000030517578
2017-02-15,116.33000183105469,117.44999694824219
2017-02-16,117.93000030517578,118.08000183105469
2017-02-17,118.19000244140625,117.68000030517578
2017-02-21,117.04000091552734,117.75
2017-02-22,117.86000061035156,117.91000366210938
2017-02-23,118.76000213623047,118.94000244140625
2017-02-24,119.73999786376953,119.69999694824219
2017-02-27,119.7300033569336,119.12000274658203
2017-02-28,119.70999908447266,119.2300033569336
2017-03-01,117.9800033569336,119.05999755859375
2017-03-02,117.76000213623047,117.58000183105469
2017-03-03,116.94999694824219,117.51000213623047
2017-03-06,117.3499984741211,116.72000122070312
2017-03-07,116.12999725341797,115.77999877929688
2017-03-08,114.98999786376953,115.05999755859375
2017-03-09,114.77999877929688,114.47000122070312
2017-03-10,114.44999694824219,114.72000122070312
2017-03-13,114.62999725341797,114.73999786376953
2017-03-14,114.54000091552734,114.12000274658203
2017-03-15,114.29000091552734,116.25
2017-03-16,117.2699966430664,116.7300033569336
2017-03-17,117.04000091552734,116.98999786376953
2017-03-20,117.30999755859375,117.51000213623047
2017-03-21,117.7699966430664,118.54000091552734
2017-03-22,118.87000274658203,118.83000183105469
2017-03-23,119.1500015258789,118.66999816894531
2017-03-24,118.5,118.86000061035156
2017-03-27,119.93000030517578,119.52999877929688
2017-03-28,119.73999786376953,119.04000091552734
2017-03-29,119.22000122070312,119.33000183105469
2017-03-30,118.7699966430664,118.47000122070312
2017-03-31,118.61000061035156,118.72000122070312
2017-04-03,118.69000244140625,119.3499984741211
2017-04-04,119.58999633789062,119.62000274658203
2017-04-05,118.62000274658203,119.62000274658203
2017-04-06,119.22000122070312,119.18000030517578
2017-04-07,120.30000305175781,119.45999908447266
2017-04-10,119.04000091552734,119.45999908447266
2017-04-11,120.33000183105469,121.19000244140625
2017-04-12,121.37999725341797,122.0199966430664
2017-04-13,122.54000091552734,122.5999984741211
2017-04-17,122.55000305175781,122.23999786376953
2017-04-18,122.43000030517578,122.81999969482422
2017-04-19,122.25,121.7300033569336
2017-04-20,121.81999969482422,121.95999908447266
2017-04-21,122.13999938964844,122.30999755859375
2017-04-24,120.7699966430664,121.4800033569336
2017-04-25,120.52999877929688,120.25
2017-04-26,120.20999908447266,120.83999633789062
2017-04-27,120.41999816894531,120.38999938964844
2017-04-28,120.33999633789062,120.7699966430664
2017-05-01,120.20999908447266,119.66999816894531
2017-05-02,119.30000305175781,119.6500015258789
2017-05-03,119.18000030517578,117.9800033569336
2017-05-04,116.80999755859375,116.79000091552734
2017-05-05,116.86000061035156,117.01000213623047
2017-05-08,117.02999877929688,116.75
2017-05-09,116.18000030517578,116.05000305175781
2017-05-10,116.41999816894531,116.04000091552734
2017-05-11,116.20999908447266,116.5
2017-05-12,117.06999969482422,116.83000183105469
2017-05-15,117.5199966430664,117.13999938964844
2017-05-16,117.44999694824219,117.6500015258789
2017-05-17,119.36000061035156,119.79000091552734
2017-05-18,119.7699966430664,118.80999755859375
2017-05-19,119.38999938964844,119.4000015258789
2017-05-22,119.62999725341797,119.9000015258789
2017-05-23,120.12999725341797,119.13999938964844
2017-05-24,119.06999969482422,119.61000061035156
2017-05-25,119.5199966430664,119.4800033569336
2017-05-26,120.48999786376953,120.54000091552734
2017-05-30,120.23999786376953,120.13999938964844
2017-05-31,120.30999755859375,120.62000274658203
2017-06-01,120.16999816894531,120.72000122070312
2017-06-02,121.30999755859375,121.61000061035156
2017-06-05,121.91000366210938,121.7300033569336
2017-06-06,123.08999633789062,123.0999984741211
2017-06-07,122.79000091552734,122.44999694824219
2017-06-08,122.06999969482422,121.6500015258789
2017-06-09,120.45999908447266,120.54000091552734
2017-06-12,120.33000183105469,120.36000061035156
2017-06-13,119.94999694824219,120.4800033569336
2017-06-14,121.51000213623047,119.81999969482422
