Date,AMD,ANET,AVGO,BIL,CEG,DRAM,GEV,MRVL,MU,NBIS,NVDA,QQQ,SMCI,SNDK,STX,VRT,VST
2023-07-24,110.61000061035156,42.93000030517578,86.96479034423828,80.33336639404297,94.60194396972656,,,62.54291915893555,64.76627349853516,,44.52526092529297,369.77349853515625,30.937000274658203,,55.295284271240234,25.686813354492188,27.461111068725586
2023-07-25,113.0,43.522499084472656,88.54669952392578,80.34211730957031,95.55238342285156,,,63.3258171081543,64.96410369873047,,45.590187072753906,372.2796936035156,32.1349983215332,,54.325199127197266,25.89605712890625,27.26704216003418
2023-07-26,110.08999633789062,41.11249923706055,86.14490509033203,80.3508529663086,95.3759994506836,,,63.13752746582031,66.64556121826172,,45.363624572753906,371.04132080078125,31.736000061035156,,54.073341369628906,25.248403549194336,27.567852020263672
2023-07-27,111.0999984741211,40.247501373291016,86.1873550415039,80.3946533203125,93.4947509765625,,,63.31590270996094,70.29534149169922,,45.81075668334961,370.15679931640625,32.73400115966797,,57.97237014770508,25.22847557067871,27.26704216003418
2023-07-28,112.95999908447266,37.772499084472656,86.79117584228516,80.40342712402344,93.80829620361328,,,64.32673645019531,70.42391967773438,,46.65910339355469,376.89898681640625,33.45000076293945,,59.18498229980469,25.856199264526367,26.898305892944336
2023-07-31,114.4000015258789,38.772499084472656,86.68120574951172,80.41218566894531,94.69992065429688,,,64.5447769165039,70.61186981201172,,46.638145446777344,377.0955810546875,33.027000427246094,,59.23162841796875,25.91598129272461,27.228227615356445
2023-08-01,117.5999984741211,46.40250015258789,88.74057006835938,80.43329620361328,94.35699462890625,,,65.33758544921875,69.98872375488281,,46.41657638549805,376.2208557128906,33.75600051879883,,60.929290771484375,26.434101104736328,27.06326675415039
2023-08-02,109.3499984741211,44.31999969482422,86.06871032714844,80.44210815429688,93.62211608886719,,,61.55191421508789,67.42695617675781,,44.182926177978516,367.9651184082031,31.961000442504883,,60.64013671875,34.166053771972656,27.16029930114746
2023-08-03,113.1500015258789,44.439998626708984,85.36264038085938,80.47730255126953,99.09933471679688,,,61.78974914550781,68.42594146728516,,44.428443908691406,367.3753356933594,32.12099838256836,,63.69032287597656,34.37529754638672,27.111783981323242
2023-08-04,115.81999969482422,44.900001525878906,85.04145050048828,80.494873046875,101.84283447265625,,,62.1266975402832,69.14799499511719,,44.5931282043457,365.6553649902344,33.808998107910156,,62.30047607421875,35.58091735839844,27.694000244140625
2023-08-07,116.80999755859375,44.817501068115234,86.5278549194336,80.494873046875,101.65666198730469,,,62.978965759277344,68.62376403808594,,45.32870101928711,368.75128173828125,35.32899856567383,,63.904850006103516,35.590885162353516,27.849262237548828
2023-08-08,113.2300033569336,45.11249923706055,85.18708801269531,80.5124740600586,102.6952896118164,,,61.40325164794922,66.91262817382812,,44.57715606689453,365.6160583496094,34.7400016784668,,62.55232620239258,36.08908462524414,27.965700149536133
2023-08-09,110.47000122070312,44.3650016784668,82.05899047851562,80.52127838134766,102.98921966552734,,,59.401405334472656,65.97297668457031,,42.47126007080078,361.59625244140625,26.613000869750977,,62.36577224731445,34.69413375854492,29.41153335571289
2023-08-10,110.2300033569336,44.07500076293945,81.30372619628906,80.56526947021484,103.5869140625,,,58.400482177734375,64.72671508789062,,42.30558776855469,362.26458740234375,27.711999893188477,,62.63627624511719,33.74757385253906,29.7802677154541
2023-08-11,107.56999969482422,43.73500061035156,80.0362777709961,80.57405090332031,104.6892318725586,,,56.5770149230957,63.66837692260742,,40.77556610107422,359.9549255371094,25.44300079345703,,62.3564338684082,33.38887023925781,29.24656867980957
2023-08-14,111.9800033569336,44.529998779296875,82.38404083251953,80.5828628540039,105.12151336669922,,,59.034732818603516,67.53575134277344,,43.66792297363281,363.994384765625,26.945999145507812,,63.25191879272461,34.45500564575195,29.421236038208008
2023-08-15,111.3499984741211,44.912498474121094,81.26708221435547,80.59163665771484,104.37483978271484,,,58.58877182006836,64.6178970336914,,43.85456085205078,360.1318359375,26.422000885009766,,61.097190856933594,34.604461669921875,29.343608856201172
2023-08-16,107.19000244140625,45.342498779296875,80.34783172607422,80.60924530029297,103.25484466552734,,,56.854496002197266,63.5200080871582,,43.40144729614258,356.3183898925781,25.37299919128418,,59.875244140625,33.61804962158203,29.178646087646484
2023-08-17,104.44000244140625,45.689998626708984,79.77970123291016,80.64446258544922,102.97977447509766,,,57.042789459228516,62.86720275878906,,43.259727478027344,352.4263916015625,24.4060001373291,,60.56550216674805,32.87075424194336,28.829317092895508
2023-08-18,105.44999694824219,45.1349983215332,79.65817260742188,80.65323638916016,102.93064880371094,,,57.07252502441406,62.89687728881836,,43.21480941772461,351.98406982421875,24.354999542236328,,60.02448654174805,33.84720993041992,28.974872589111328
2023-08-21,108.22000122070312,46.16749954223633,83.44894409179688,80.66201782226562,104.24713134765625,,,59.490596771240234,63.262847900390625,,46.87568283081055,357.655029296875,25.263999938964844,,61.097190856933594,34.943241119384766,29.1107234954834
2023-08-22,105.66000366210938,46.880001068115234,82.54706573486328,80.67082214355469,104.39448547363281,,,59.05454635620117,62.718841552734375,,45.579200744628906,357.14398193359375,25.80900001525879,,61.460975646972656,34.84360122680664,28.780799865722656
2023-08-23,109.43000030517578,47.45750045776367,84.55239868164062,80.68843078613281,106.53621673583984,,,60.947391510009766,64.47943878173828,,47.02439498901367,362.7756652832031,27.76099967956543,,61.71281433105469,35.551025390625,29.430938720703125
2023-08-24,101.80000305175781,44.79750061035156,82.41876983642578,80.71481323242188,105.04291534423828,,,56.77521514892578,62.995784759521484,,47.0713005065918,355.0210876464844,26.25,,60.53751754760742,34.88344955444336,29.120424270629883
2023-08-25,102.25,45.224998474121094,82.16412353515625,80.73240661621094,104.0113525390625,,,53.01926803588867,63.02545928955078,,45.928531646728516,357.7730407714844,25.395999908447266,,60.089786529541016,37.364444732666016,29.227163314819336
2023-08-28,102.61000061035156,45.4900016784668,83.05731964111328,80.75,103.52012634277344,,,54.67426300048828,64.5981216430664,,46.74394226074219,360.4659729003906,25.516000747680664,,61.628875732421875,38.03202438354492,29.08160972595215
2023-08-29,105.91999816894531,46.36249923706055,85.84010314941406,80.7411880493164,103.68714141845703,,,55.61573028564453,65.95320129394531,,48.689151763916016,368.3385314941406,26.163000106811523,,61.93669509887695,38.58004379272461,29.518274307250977
2023-08-30,106.58999633789062,46.775001525878906,86.06676483154297,80.75880432128906,103.88362884521484,,,56.824764251708984,67.34780883789062,,49.168216705322266,370.39263916015625,26.79199981689453,,63.58771896362305,38.749427795410156,30.40129852294922
2023-08-31,105.72000122070312,48.807498931884766,89.01934051513672,80.81159210205078,102.33136749267578,,,57.726593017578125,69.17767333984375,,49.2590446472168,371.5032958984375,27.507999420166016,,66.0315933227539,39.247615814208984,30.488628387451172
2023-09-01,109.44999694824219,49.34000015258789,84.16078186035156,80.8248291015625,105.40641021728516,,,57.42928695678711,69.62277221679688,,48.414676666259766,371.110107421875,28.215999603271484,,68.74598693847656,39.72588348388672,30.847660064697266
2023-09-05,110.77999877929688,49.3650016784668,84.12702941894531,80.84249877929688,104.18817901611328,,,57.36982345581055,69.52385711669922,,48.45361328125,371.5819396972656,28.027999877929688,,66.12488555908203,38.988555908203125,31.536617279052734
2023-09-06,109.27999877929688,49.3849983215332,84.13668823242188,80.84249877929688,104.76782989501953,,,56.2004280090332,69.64253997802734,,46.973365783691406,368.3090515136719,27.402999877929688,,66.44203186035156,38.301048278808594,31.83742332458496
2023-09-07,106.58999633789062,48.8849983215332,82.66666412353516,80.88667297363281,106.63447570800781,,,56.071598052978516,69.10842895507812,,46.154903411865234,365.675048828125,26.74799919128418,,59.1756591796875,39.45685958862305,32.38083267211914
2023-09-08,106.08999633789062,49.11750030517578,82.71682739257812,80.89552307128906,106.73270416259766,,,55.2391471862793,69.41505432128906,,45.48714065551758,366.1861267089844,28.06599998474121,,60.975921630859375,39.05830383300781,33.05037307739258
