Date,AAPL,ADBE,AMD,AMZN,ANET,AVGO,BIL,CEG,CRM,GEV,GOOGL,IEF,META,MRVL,MSFT,MU,NFLX,NVDA,ORCL,QCOM,QQQ,SNDK,SPY,STX,TSLA,VRT,VST
2016-01-12,22.496078491210938,89.81999969482422,2.390000104904175,30.894500732421875,4.15500020980835,9.895332336425781,73.62989044189453,,73.19371032714844,,36.93944549560547,84.7541275024414,98.5049819946289,7.791422367095947,46.00983428955078,12.40565299987793,11.657999992370605,0.735271155834198,30.345407485961914,34.74576187133789,97.9311294555664,,163.2666015625,19.77364730834961,13.998000144958496,,
2016-01-13,21.91769790649414,88.30000305175781,2.25,29.090499877929688,4.044374942779541,9.39188289642334,73.61376190185547,,71.11959838867188,,35.66227722167969,85.0859375,94.60917663574219,7.616852760314941,45.01605987548828,11.761962890625,10.656000137329102,0.7128573656082153,29.238670349121094,34.43206787109375,94.55355072021484,,159.1946258544922,19.460479736328125,13.354000091552734,,
2016-01-14,22.39705467224121,89.80000305175781,2.2100000381469727,29.649999618530273,4.086874961853027,9.535076141357422,73.59770202636719,,71.82734680175781,,36.24808120727539,84.91215515136719,97.51367950439453,7.662790775299072,46.29749298095703,11.722954750061035,10.706000328063965,0.6984832286834717,29.847795486450195,35.649505615234375,96.56710815429688,,161.80810546875,20.111873626708984,13.745332717895508,,
2016-01-15,21.85918617248535,89.16999816894531,2.0299999713897705,28.509000778198242,4.053124904632568,9.137495994567871,73.59770202636719,,69.65494537353516,,35.21226119995117,85.30714416503906,94.14327239990234,7.4514689445495605,44.44943618774414,10.806181907653809,10.404000282287598,0.6604772210121155,29.272985458374023,34.222938537597656,93.56996154785156,,158.33474731445312,19.347736358642578,13.666000366210938,,
2016-01-19,21.753408432006836,89.18000030517578,1.9500000476837158,28.724000930786133,3.9124999046325684,9.145112037658691,73.61376190185547,,69.59595489501953,,35.63798904418945,85.196533203125,94.43074035644531,7.139076232910156,44.074588775634766,10.533102989196777,10.788999557495117,0.6658371686935425,29.64190673828125,34.42459487915039,93.77410888671875,,158.54554748535156,18.683813095092773,13.64799976348877,,
2016-01-20,21.782665252685547,87.94000244140625,1.7999999523162842,28.588499069213867,3.9600000381469727,9.43149185180664,73.61376190185547,,69.13395690917969,,35.612220764160156,85.61518859863281,93.5286636352539,7.267707824707031,44.27509307861328,9.8016357421875,10.77400016784668,0.6694916486740112,29.118558883666992,34.305091857910156,93.48645782470703,,156.51377868652344,18.301746368408203,13.24666690826416,,
2016-01-21,21.67238998413086,88.0,2.0899999141693115,28.750999450683594,3.908750057220459,9.484803199768066,73.62989044189453,,68.3279037475586,,36.01415252685547,85.4018783569336,93.34032440185547,7.4514689445495605,44.00485610961914,10.581867218017578,10.234999656677246,0.6772879362106323,29.272985458374023,35.14162826538086,93.57926177978516,,157.39051818847656,17.26201057434082,13.33133316040039,,
2016-01-22,22.82465934753418,89.62999725341797,2.0199999809265137,29.819000244140625,4.020625114440918,9.48327922821045,73.59770202636719,,70.33320617675781,,36.94538879394531,85.21232604980469,97.08741760253906,7.515783786773682,45.58269119262695,10.796428680419922,10.071999549865723,0.6931235194206238,29.856386184692383,35.90345764160156,96.2887191772461,,160.61947631835938,17.49376106262207,13.50333309173584,,
2016-01-25,22.37905502319336,86.7699966430664,2.119999885559082,29.826499938964844,3.7437500953674316,9.48176097869873,73.61376190185547,,68.73092651367188,,36.358604431152344,85.49671936035156,96.16551971435547,7.515783786773682,45.14682388305664,10.221009254455566,9.911999702453613,0.6923925280570984,29.46173095703125,35.5374870300293,94.85975646972656,,158.19142150878906,16.535457611083984,13.092000007629395,,
2016-01-26,22.502838134765625,86.88999938964844,2.069999933242798,30.0625,3.750624895095825,9.474143028259277,73.59770202636719,,68.68177032470703,,36.36702346801758,85.5599136352539,96.49263763427734,7.644416332244873,45.47807693481445,10.28927993774414,9.782999992370605,0.6992143988609314,30.225297927856445,36.23957061767578,95.71340942382812,,160.3496551513672,17.374752044677734,12.904000282287598,,
