Date,AMD,ANET,AVGO,BIL,CEG,GEV,INTC,MRVL,MU,NBIS,NVDA,QQQ,SMCI,SNDK,STX,VRT,VST
2015-02-17,3.109999895095825,3.999375104904175,8.34387493133545,73.69437408447266,,,26.844724655151367,14.688231468200684,31.531038284301758,,0.5363448262214661,98.29987335205078,3.99399995803833,,36.96500015258789,,
2015-02-18,3.0799999237060547,4.073750019073486,8.278399467468262,73.69437408447266,,,26.481550216674805,14.589357376098633,31.37499237060547,,0.5301142334938049,98.43766021728516,3.9110000133514404,,36.98313903808594,,
2015-02-19,3.059999942779541,4.249374866485596,8.346132278442383,73.69437408447266,,,26.4351806640625,14.742165565490723,31.023880004882812,,0.5315519571304321,98.92450714111328,3.9170000553131104,,37.15238952636719,,
2015-02-20,3.059999942779541,4.28125,8.433429718017578,73.67828369140625,,,26.5897159576416,14.64328670501709,31.238439559936523,,0.535386323928833,99.58592224121094,3.9240000247955322,,37.5876350402832,,
2015-02-23,3.059999942779541,4.315625190734863,8.492884635925293,73.69437408447266,,,26.08745002746582,14.46350383758545,30.6240177154541,,0.5310727953910828,99.68697357177734,3.867000102996826,,37.47277069091797,,
2015-02-24,3.109999895095825,4.146874904632568,8.517719268798828,73.67828369140625,,,26.5897159576416,14.54440975189209,30.00959014892578,,0.5367264151573181,99.76044464111328,4.072999954223633,,36.69297409057617,,
2015-02-25,3.0999999046325684,4.189374923706055,8.480090141296387,73.69437408447266,,,26.23426055908203,14.688231468200684,29.72675323486328,,0.5326364636421204,99.51240539550781,4.014999866485596,,36.281917572021484,,
2015-02-26,3.0799999237060547,4.29812479019165,9.727121353149414,73.67828369140625,,,26.002443313598633,14.472494125366211,29.86329460144043,,0.5340798497200012,100.01764678955078,4.11299991607666,,36.68088912963867,,
2015-02-27,3.109999895095825,4.325624942779541,9.604448318481445,73.69437408447266,,,25.69335174560547,14.49047565460205,29.912057876586914,,0.5307119488716125,99.57672882080078,4.01800012588501,,36.94686508178711,,
2015-03-02,3.2100000381469727,4.316874980926514,9.709807395935059,73.67828369140625,,,26.319272994995117,14.751155853271484,30.467967987060547,,0.5437029600143433,100.47696685791016,4.0329999923706055,,37.21284866333008,,
2015-03-03,3.140000104904175,4.336874961853027,9.649603843688965,73.69437408447266,,,26.350175857543945,14.38260269165039,28.927017211914062,,0.5335986614227295,100.00846862792969,3.9800000190734863,,35.556522369384766,,
2015-03-04,3.049999952316284,4.213749885559082,9.738409996032715,73.69437408447266,,,26.36562728881836,14.571371078491211,28.546655654907227,,0.5396131873130798,99.62263488769531,3.9240000247955322,,35.10919189453125,,
2015-03-05,2.9800000190734863,4.329999923706055,9.826462745666504,73.69437408447266,,,26.06426429748535,14.841046333312988,28.55640983581543,,0.5499581694602966,99.7972183227539,3.934999942779541,,35.326805114746094,,
2015-03-06,2.9200000762939453,4.243124961853027,9.624771118164062,73.67828369140625,,,25.646987915039062,14.885991096496582,27.795684814453125,,0.5425001382827759,98.66731262207031,3.811000108718872,,34.3958854675293,,
2015-03-09,2.930000066757202,4.280624866485596,9.566819190979004,73.69437408447266,,,25.28380012512207,14.832063674926758,27.951730728149414,,0.5439435839653015,98.95210266113281,3.805999994277954,,34.444236755371094,,
2015-03-10,2.9200000762939453,4.25124979019165,9.416303634643555,73.69437408447266,,,24.49561882019043,14.723795890808105,26.92768096923828,,0.5533260703086853,97.11488342285156,3.7049999237060547,,32.89068603515625,,
2015-03-11,2.8399999141693115,4.299375057220459,9.381684303283691,73.69437408447266,,,24.982440948486328,14.606512069702148,27.191003799438477,,0.5504389405250549,96.55452728271484,3.818000078201294,,32.86045837402344,,
2015-03-12,2.759999990463257,4.308125019073486,9.491562843322754,73.67828369140625,,,23.80015754699707,14.498247146606445,27.32754898071289,,0.5453872680664062,97.18836212158203,3.7309999465942383,,32.969276428222656,,
2015-03-13,2.75,4.315625190734863,9.407270431518555,73.69437408447266,,,23.900617599487305,14.489228248596191,28.0102481842041,,0.5461086630821228,96.76578521728516,3.6059999465942383,,32.497764587402344,,
2015-03-16,2.759999990463257,4.470624923706055,9.77377986907959,73.69437408447266,,,23.82334327697754,14.42607307434082,27.805437088012695,,0.5526041984558105,98.01509094238281,3.6389999389648438,,33.15061569213867,,
2015-03-17,2.7699999809265137,4.603125095367432,9.715829849243164,73.69437408447266,,,23.63788604736328,14.191502571105957,26.976444244384766,,0.5593407154083252,98.1712646484375,3.5429999828338623,,32.443355560302734,,
2015-03-18,2.75,4.63937520980835,9.845657348632812,73.69437408447266,,,23.869705200195312,14.281721115112305,27.464088439941406,,0.5501986145973206,99.13579559326172,3.5420000553131104,,33.428680419921875,,
2015-03-19,2.740000009536743,4.578125,9.966426849365234,73.69437408447266,,,23.753793716430664,14.254652976989746,27.35680389404297,,0.5586187243461609,99.28276062011719,3.6670000553131104,,33.676536560058594,,
2015-03-20,2.799999952316284,4.493750095367432,10.060776710510254,73.69437408447266,,,24.19425392150879,14.182479858398438,27.97123908996582,,0.5646331906318665,99.92542266845703,3.7160000801086426,,34.160133361816406,,
2015-03-23,2.8399999141693115,4.540625095367432,10.147577285766602,73.67828369140625,,,24.109256744384766,14.056175231933594,27.32754898071289,,0.5463493466377258,99.7320785522461,3.6640000343322754,,33.761165618896484,,
2015-03-24,2.7899999618530273,4.382500171661377,10.047945022583008,73.69437408447266,,,23.792428970336914,13.956932067871094,27.269023895263672,,0.538891613483429,99.37300872802734,3.5360000133514404,,33.44683074951172,,
2015-03-25,2.630000114440918,4.295000076293945,9.392021179199219,73.67828369140625,,,23.096969604492188,13.415614128112793,25.91337776184082,,0.5061728954315186,97.09884643554688,3.3320000171661377,,32.40708541870117,,
2015-03-26,2.6500000953674316,4.301875114440918,9.413155555725098,73.67828369140625,,,23.243791580200195,13.49681568145752,26.001157760620117,,0.504489004611969,96.76737976074219,3.319999933242798,,32.35873031616211,,
2015-03-27,2.7200000286102295,4.242499828338623,9.677336692810059,73.67828369140625,,,24.727436065673828,13.749427795410156,26.020658493041992,,0.5143527984619141,97.15406799316406,3.3910000324249268,,31.893268585205078,,
2015-03-30,2.700000047683716,4.28249979019165,9.853960990905762,73.66213989257812,,,24.310165405273438,13.695298194885254,26.020658493041992,,0.5165178775787354,98.26815795898438,3.4110000133514404,,32.08671569824219,,
2015-03-31,2.680000066757202,4.408124923706055,9.584495544433594,73.69437408447266,,,24.163349151611328,13.262242317199707,26.459537506103516,,0.5035267472267151,97.22772979736328,3.321000099182129,,31.451974868774414,,
2015-04-01,2.690000057220459,4.351250171661377,9.482599258422852,73.66213989257812,,,23.807886123657227,13.505834579467773,26.459537506103516,,0.5054512619972229,96.72130584716797,3.371999979019165,,31.306909561157227,,
2015-04-02,2.690000057220459,4.125625133514404,9.436553955078125,73.67828369140625,,,23.807886123657227,13.325397491455078,26.069425582885742,,0.5066543221473694,96.7857894897461,3.4070000648498535,,31.70587158203125,,
2015-04-06,2.700000047683716,4.111875057220459,9.497692108154297,73.67828369140625,,,23.985612869262695,13.469749450683594,26.75212860107422,,0.521329402923584,97.57760620117188,3.367000102996826,,31.881175994873047,,
2015-04-07,2.700000047683716,4.135000228881836,9.48410701751709,73.69437408447266,,,24.155616760253906,13.58703327178955,26.205963134765625,,0.5259004235267639,97.41189575195312,3.367000102996826,,32.491722106933594,,
2015-04-08,2.7100000381469727,4.131875038146973,9.570154190063477,73.69437408447266,,,24.19425392150879,13.532901763916016,26.459537506103516,,0.5297493934631348,98.18527221679688,3.424999952316284,,32.22573471069336,,
2015-04-09,2.7200000286102295,4.101874828338623,9.602609634399414,73.67828369140625,,,24.140159606933594,13.875733375549316,27.132484436035156,,0.5420188307762146,98.80215454101562,3.4539999961853027,,33.0599479675293,,
2015-04-10,2.759999990463257,4.078125,9.572420120239258,73.67828369140625,,,24.67334747314453,13.776494026184082,27.32754898071289,,0.5475522875785828,99.20731353759766,3.51200008392334,,33.59795379638672,,
2015-04-13,2.7799999713897705,4.133749961853027,9.461461067199707,73.66213989257812,,,24.518800735473633,13.767472267150879,27.191003799438477,,0.5425001382827759,98.95870208740234,3.5320000648498535,,33.49519348144531,,
2015-04-14,2.6700000762939453,4.144999980926514,9.35805606842041,73.67828369140625,,,24.333349227905273,13.668231010437012,27.034961700439453,,0.5379291772842407,98.67324829101562,3.5450000762939453,,33.71280288696289,,
2015-04-15,2.700000047683716,4.236875057220459,9.50297737121582,73.66213989257812,,,25.36881446838379,13.857693672180176,27.473840713500977,,0.5444247722625732,99.29011535644531,3.694999933242798,,34.25684356689453,,
2015-04-16,2.869999885559082,4.104374885559082,9.459952354431152,73.67828369140625,,,25.39971923828125,13.830625534057617,27.317794799804688,,0.5410566926002502,99.15202331542969,3.7769999504089355,,33.827659606933594,,
2015-04-17,2.5799999237060547,4.060625076293945,9.197281837463379,73.66213989257812,,,25.090618133544922,13.541922569274902,27.32754898071289,,0.5340798497200012,97.60523986816406,3.680999994277954,,34.71626663208008,,
2015-04-20,2.490000009536743,4.066874980926514,9.286346435546875,73.66213989257812,,,25.29153823852539,13.550948143005371,27.561616897583008,,0.5314335823059082,99.06916046142578,3.7060000896453857,,35.749969482421875,,
2015-04-21,2.3499999046325684,4.116875171661377,9.291631698608398,73.67828369140625,,,25.059715270996094,13.478766441345215,27.84444808959961,,0.5307119488716125,99.49269104003906,3.4809999465942383,,35.30867004394531,,
2015-04-22,2.2799999713897705,4.14187479019165,9.653938293457031,73.66213989257812,,,25.268348693847656,13.316374778747559,28.77096939086914,,0.5367264151573181,100.0359115600586,3.190000057220459,,35.199859619140625,,
2015-04-23,2.3299999237060547,4.134375095367432,9.364845275878906,73.66213989257812,,,24.997894287109375,13.117889404296875,28.790477752685547,,0.5345609784126282,100.41339111328125,3.122999906539917,,35.514198303222656,,
2015-04-24,2.299999952316284,4.149374961853027,9.019902229309082,73.66213989257812,,,24.789257049560547,12.910387992858887,28.47838592529297,,0.5299900770187378,101.77609252929688,3.0439999103546143,,35.266357421875,,
2015-04-27,2.3399999141693115,4.037499904632568,9.068965911865234,73.67828369140625,,,25.11380958557129,12.693860054016113,28.546655654907227,,0.5340798497200012,101.51827239990234,3.0789999961853027,,35.01247024536133,,
2015-04-28,2.309999942779541,4.106874942779541,8.865165710449219,73.67828369140625,,,25.515625,12.738968849182129,28.273571014404297,,0.5367264151573181,101.31570434570312,2.9679999351501465,,35.66533279418945,,
2015-04-29,2.2799999713897705,4.047500133514404,8.83346939086914,73.67828369140625,,,25.415172576904297,12.684840202331543,28.156539916992188,,0.5326364636421204,100.68043518066406,2.9839999675750732,,35.48839569091797,,
2015-04-30,2.259999990463257,4.000625133514404,8.822145462036133,73.67828369140625,,,25.152441024780273,12.639730453491211,27.434829711914062,,0.5340798497200012,99.0967788696289,2.877000093460083,,35.823951721191406,,
2015-05-01,2.309999942779541,4.044374942779541,9.268985748291016,73.66213989257812,,,25.824716567993164,12.9013671875,28.273571014404297,,0.5473117232322693,100.4041976928711,2.927999973297119,,36.37912368774414,,
2015-05-04,2.309999942779541,4.040625095367432,9.1451997756958,73.67828369140625,,,25.832447052001953,12.78408145904541,27.961483001708984,,0.5439435839653015,100.56993103027344,2.9839999675750732,,36.12289047241211,,
2015-05-05,2.2799999713897705,3.9887499809265137,8.815351486206055,73.67828369140625,,,25.404373168945312,12.540486335754395,27.347049713134766,,0.5299900770187378,98.93107604980469,2.9100000858306885,,35.201663970947266,,
2015-05-06,2.2899999618530273,3.9706249237060547,8.814594268798828,73.67828369140625,,,25.07747459411621,12.684840202331543,27.298288345336914,,0.5316742658615112,98.24974060058594,2.984999895095825,,34.3414421081543,,
2015-05-07,2.319999933242798,4.059374809265137,9.244833946228027,73.66213989257812,,,25.09304428100586,12.711904525756836,26.59607696533203,,0.5410566926002502,98.8389892578125,3.009999990463257,,34.42687225341797,,
2015-05-08,2.309999942779541,4.112500190734863,9.308988571166992,73.67828369140625,,,25.52890396118164,12.802125930786133,26.508304595947266,,0.5011209845542908,100.07273864746094,3.0899999141693115,,34.92103958129883,,
2015-05-11,2.319999933242798,4.228125095367432,9.269742965698242,73.66213989257812,,,25.443288803100586,12.702884674072266,27.064218521118164,,0.49630939960479736,99.6860580444336,3.0929999351501465,,34.62819290161133,,
2015-05-12,2.3499999046325684,4.115624904632568,9.280308723449707,73.67828369140625,,,25.10082244873047,12.711904525756836,26.205963134765625,,0.5011209845542908,99.23489379882812,3.11899995803833,,34.26213455200195,,
2015-05-13,2.369999885559082,4.144374847412109,9.293896675109863,73.67828369140625,,,25.404373168945312,12.729950904846191,26.518056869506836,,0.5040079355239868,99.43746185302734,3.200000047683716,,34.524478912353516,,
2015-05-14,2.3299999237060547,4.306875228881836,9.581474304199219,73.66213989257812,,,25.66121482849121,12.847235679626465,26.03040885925293,,0.512187659740448,100.89216613769531,3.3239998817443848,,35.03694534301758,,
2015-05-15,2.319999933242798,4.088749885559082,9.651673316955566,73.66213989257812,,,25.67677879333496,12.892341613769531,25.679309844970703,,0.5124281048774719,100.89216613769531,3.309000015258789,,34.70750427246094,,
2015-05-18,2.3499999046325684,4.23312520980835,9.826029777526855,73.66213989257812,,,26.003679275512695,12.982564926147461,26.098684310913086,,0.5117063522338867,101.33413696289062,3.3480000495910645,,34.713600158691406,,
2015-05-19,2.2799999713897705,4.221875190734863,9.772439956665039,73.66213989257812,,,25.801313400268555,12.775057792663574,25.659801483154297,,0.5085158348083496,101.22368621826172,3.2880001068115234,,33.645957946777344,,
2015-05-20,2.319999933242798,4.21750020980835,9.745267868041992,73.66213989257812,,,25.972545623779297,12.757013320922852,25.932884216308594,,0.5085158348083496,101.28807830810547,3.303999900817871,,33.31040954589844,,
2015-05-21,2.2799999713897705,4.244375228881836,9.781496047973633,73.67828369140625,,,26.11264419555664,12.964524269104004,26.235225677490234,,0.5048906207084656,101.81291198730469,3.3259999752044678,,33.780181884765625,,
2015-05-22,2.2799999713897705,4.304375171661377,10.011714935302734,73.67828369140625,,,26.034812927246094,11.854823112487793,26.654600143432617,,0.5041656494140625,101.71163940429688,3.359999895095825,,34.03641891479492,,
2015-05-26,2.2200000286102295,4.296875,9.910569190979004,73.67828369140625,,,25.76239776611328,12.125476837158203,26.64484405517578,,0.5010235905647278,100.54232788085938,3.3510000705718994,,33.3043098449707,,
2015-05-27,2.2799999713897705,4.260624885559082,10.679718017578125,73.67828369140625,,,26.2371768951416,12.540486335754395,27.434829711914062,,0.5278511047363281,102.16277313232422,3.4200000762939453,,33.76188278198242,,
2015-05-28,2.2699999809265137,4.315625190734863,10.746895790100098,73.66213989257812,,,26.470661163330078,12.811144828796387,27.58112335205078,,0.5351020097732544,101.93257904052734,3.377000093460083,,34.390254974365234,,
2015-05-29,2.2799999713897705,4.369375228881836,11.176376342773438,73.66213989257812,,,26.82090950012207,12.621686935424805,27.23977279663086,,0.5348603129386902,101.32489013671875,3.3459999561309814,,33.94489288330078,,
2015-06-01,2.25,4.363124847412109,11.06692886352539,73.66213989257812,,,26.392839431762695,12.711904525756836,27.717660903930664,,0.540902316570282,101.66558074951172,3.5209999084472656,,33.67646789550781,,
2015-06-02,2.299999952316284,4.475625038146973,10.881247520446777,73.67828369140625,,,25.894712448120117,12.639730453491211,27.103227615356445,,0.5302683115005493,101.34332275390625,3.4600000381469727,,33.73137283325195,,
2015-06-03,2.2799999713897705,4.678124904632568,10.79822063446045,73.67828369140625,,,25.474424362182617,12.720930099487305,26.410778045654297,,0.5244675874710083,101.64718627929688,3.496000051498413,,33.96320343017578,,
2015-06-04,2.3299999237060547,4.624374866485596,10.65782642364502,73.66213989257812,,,25.147520065307617,12.738968849182129,26.322999954223633,,0.5338934659957886,100.87378692626953,3.3519999980926514,,33.273807525634766,,
2015-06-05,2.3299999237060547,4.818124771118164,10.854829788208008,73.66213989257812,,,24.78171730041504,12.811144828796387,25.932884216308594,,0.5380023121833801,100.6344223022461,3.368000030517578,,33.20671463012695,,
2015-06-08,2.309999942779541,4.92062520980835,10.463841438293457,73.64604949951172,,,24.361419677734375,12.53146743774414,25.279443740844727,,0.5256758332252502,99.61241912841797,3.3540000915527344,,32.35868835449219,,
2015-06-09,2.2899999618530273,4.986249923706055,10.583098411560059,73.64604949951172,,,24.32250213623047,12.803297996520996,24.567481994628906,,0.5283346772193909,99.44666290283203,3.3440001010894775,,32.10245895385742,,
2015-06-10,2.319999933242798,5.063125133514404,10.783124923706055,73.66213989257812,,,24.766149520874023,12.839546203613281,24.567481994628906,,0.5189087390899658,100.8093032836914,3.4649999141693115,,32.6942253112793,,
2015-06-11,2.319999933242798,5.021249771118164,10.717456817626953,73.67828369140625,,,24.789499282836914,13.111373901367188,24.40168571472168,,0.5244675874710083,100.95665740966797,3.4739999771118164,,33.12739181518555,,
2015-06-12,2.309999942779541,5.072500228881836,10.602726936340332,73.66213989257812,,,24.37698745727539,12.948273658752441,24.508962631225586,,0.5102078318595886,100.12799835205078,3.3929998874664307,,32.66983413696289,,
2015-06-15,2.319999933242798,5.202499866485596,10.80274772644043,73.67828369140625,,,24.43146514892578,12.76705551147461,23.640962600708008,,0.5092411041259766,99.63080596923828,3.2920000553131104,,32.56000518798828,,
2015-06-16,2.3499999046325684,5.310625076293945,10.717456817626953,73.64604949951172,,,24.62605094909668,12.803297996520996,23.640962600708008,,0.515525221824646,100.17402648925781,3.256999969482422,,32.456302642822266,,
2015-06-17,2.4700000286102295,5.357500076293945,10.649333000183105,73.67828369140625,,,24.867328643798828,12.776116371154785,23.87502670288086,,0.5215670466423035,100.45024108886719,3.252000093460083,,32.444095611572266,,
2015-06-18,2.5199999809265137,5.441874980926514,10.824183464050293,73.64604949951172,,,25.202009201049805,13.102314949035645,23.865272521972656,,0.5302683115005493,101.91417694091797,3.2939999103546143,,33.02978515625,,
2015-06-19,2.5799999237060547,5.419374942779541,10.815855979919434,73.64604949951172,,,24.96072769165039,13.22917366027832,23.865272521972656,,0.5285764336585999,101.41030883789062,3.321000099182129,,32.54780960083008,,
2015-06-22,2.619999885559082,5.480000019073486,10.845376014709473,73.66213989257812,,,25.10860824584961,13.220108032226562,24.02132225036621,,0.526401162147522,102.15782165527344,3.3310000896453857,,32.86506271362305,,
2015-06-23,2.609999895095825,5.466249942779541,10.721238136291504,73.64604949951172,,,24.976295471191406,13.129498481750488,23.884780883789062,,0.5128665566444397,102.24089050292969,3.3320000171661377,,31.901126861572266,,
2015-06-24,2.619999885559082,5.450624942779541,10.594831466674805,73.64604949951172,,,24.836198806762695,13.002641677856445,23.46540641784668,,0.5077908635139465,101.71483612060547,3.2669999599456787,,31.705900192260742,,
2015-06-25,2.5799999237060547,5.335000038146973,10.538820266723633,73.66213989257812,,,24.898466110229492,12.975459098815918,23.4263973236084,,0.5116577744483948,101.5118408203125,3.1559998989105225,,30.925003051757812,,
2015-06-26,2.4700000286102295,5.139999866485596,10.229990005493164,73.64604949951172,,,24.14348793029785,12.622077941894531,19.17414665222168,,0.5012652277946472,100.83817291259766,3.0390000343322754,,30.540651321411133,,
2015-06-29,2.3399999141693115,5.059999942779541,9.992313385009766,73.66213989257812,,,23.653152465820312,12.03310775756836,18.26712989807129,,0.4862805902957916,98.4572525024414,2.940999984741211,,29.906171798706055,,
2015-06-30,2.4000000953674316,5.108749866485596,10.061948776245117,73.66213989257812,,,23.676502227783203,11.951557159423828,18.374414443969727,,0.48603880405426025,98.80792999267578,2.9579999446868896,,28.978845596313477,,
2015-07-01,2.4200000762939453,5.114999771118164,10.25648307800293,73.66213989257812,,,23.489700317382812,12.051226615905762,18.315895080566406,,0.4930477440357208,99.59233856201172,3.0250000953674316,,29.021547317504883,,
2015-07-02,2.5299999713897705,5.116250038146973,10.418464660644531,73.66213989257812,,,23.78546142578125,12.159961700439453,18.598724365234375,,0.4935312271118164,99.62002563476562,2.9019999504089355,,29.375396728515625,,
2015-07-06,2.4700000286102295,5.051249980926514,10.158082008361816,73.66213989257812,,,23.380741119384766,12.014986991882324,17.86726188659668,,0.48748892545700073,99.38931274414062,2.7980000972747803,,28.686010360717773,,
2015-07-07,2.0899999141693115,4.990624904632568,10.055137634277344,73.64604949951172,,,23.271772384643555,11.924373626708984,17.75023078918457,,0.4783047139644623,99.63849639892578,2.760999917984009,,29.1740665435791,,
2015-07-08,2.009999990463257,4.843124866485596,9.692566871643066,73.64604949951172,,,22.960445404052734,11.616297721862793,17.19430923461914,,0.4749210476875305,97.9035415649414,2.755000114440918,,28.307750701904297,,
2015-07-09,1.9800000190734863,4.893125057220459,9.43747615814209,73.64604949951172,,,22.51680564880371,11.235732078552246,16.726171493530273,,0.46912047266960144,97.84817504882812,2.5810000896453857,,28.08812713623047,,
2015-07-10,1.9600000381469727,5.033124923706055,9.828055381774902,73.64604949951172,,,22.703603744506836,11.335403442382812,17.135793685913086,,0.4773380160331726,99.34317779541016,2.5850000381469727,,28.033212661743164,,
2015-07-13,1.9600000381469727,4.966875076293945,9.778097152709961,73.64604949951172,,,23.139455795288086,11.951557159423828,17.174806594848633,,0.4804799556732178,101.08734893798828,2.5409998893737793,,28.234542846679688,,
2015-07-14,2.049999952316284,5.096875190734863,10.014260292053223,73.66213989257812,,,23.077194213867188,11.706907272338867,19.125381469726562,,0.48072171211242676,101.75177001953125,2.6040000915527344,,29.045948028564453,,
